
Récapitulatif de mes puissances atteintes en W

Date et heure de relève par le distributeur;Puissance atteinte (W);Nature de la donnée
02:00:00;1267;Réelle
01:30:00;1087;Réelle
01:00:00;1080;Réelle
00:30:00;796;Réelle

30/07/2024;;
00:00:00;966;Réelle
23:30:00;1278;Réelle
23:00:00;475;Réelle
22:30:00;1991;Réelle
22:00:00;1984;Réelle
21:30:00;1804;Réelle
21:00:00;1797;Réelle
20:30:00;1513;Réelle
20:00:00;1610;Réelle
19:30:00;2226;Réelle
19:00:00;1423;Réelle
18:30:00;2039;Réelle
18:00:00;2136;Réelle
17:30:00;952;Réelle
17:00:00;1049;Réelle
16:30:00;765;Réelle
16:00:00;758;Réelle
15:30:00;578;Réelle
15:00:00;571;Réelle
14:30:00;1187;Réelle
14:00:00;1284;Réelle
13:30:00;1000;Réelle
13:00:00;1097;Réelle
12:30:00;813;Réelle
12:00:00;910;Réelle
11:30:00;626;Réelle
11:00:00;723;Réelle
10:30:00;1339;Réelle
10:00:00;1332;Réelle
09:30:00;1152;Réelle
09:00:00;1145;Réelle
08:30:00;861;Réelle
08:00:00;958;Réelle
07:30:00;674;Réelle
07:00:00;771;Réelle
06:30:00;487;Réelle
06:00:00;584;Réelle
05:30:00;1300;Réelle
05:00:00;1397;Réelle
04:30:00;1113;Réelle
04:00:00;1106;Réelle
03:30:00;926;Réelle
03:00:00;919;Réelle
02:30:00;635;Réelle
02:00:00;732;Réelle
01:30:00;1348;Réelle
01:00:00;1445;Réelle
00:30:00;1161;Réelle

29/07/2024;;
00:00:00;1227;Réelle
23:30:00;743;Réelle
23:00:00;736;Réelle
22:30:00;1456;Réelle
22:00:00;1449;Réelle
21:30:00;2065;Réelle
21:00:00;2162;Réelle
20:30:00;1878;Réelle
20:00:00;1975;Réelle
19:30:00;1691;Réelle
19:00:00;1788;Réelle
18:30:00;1504;Réelle
18:00:00;1601;Réelle
17:30:00;1317;Réelle
17:00:00;1310;Réelle
16:30:00;1130;Réelle
16:00:00;1123;Réelle
15:30:00;839;Réelle
15:00:00;936;Réelle
14:30:00;652;Réelle
14:00:00;749;Réelle
13:30:00;465;Réelle
13:00:00;562;Réelle
12:30:00;1178;Réelle
12:00:00;1275;Réelle
11:30:00;991;Réelle
11:00:00;984;Réelle
10:30:00;804;Réelle
10:00:00;797;Réelle
09:30:00;513;Réelle
09:00:00;610;Réelle
08:30:00;1226;Réelle
08:00:00;1323;Réelle
07:30:00;1039;Réelle
07:00:00;1136;Réelle
06:30:00;852;Réelle
06:00:00;949;Réelle
05:30:00;765;Réelle
05:00:00;758;Réelle
04:30:00;578;Réelle
04:00:00;571;Réelle
03:30:00;1187;Réelle
03:00:00;1284;Réelle
02:30:00;1000;Réelle
02:00:00;1097;Réelle
01:30:00;813;Réelle
01:00:00;910;Réelle
00:30:00;626;Réelle

28/07/2024;;
00:00:00;692;Réelle
23:30:00;1004;Réelle
23:00:00;1101;Réelle
22:30:00;1717;Réelle
22:00:00;1814;Réelle
21:30:00;1530;Réelle
21:00:00;1627;Réelle
20:30:00;2243;Réelle
20:00:00;1440;Réelle
19:30:00;2056;Réelle
19:00:00;2049;Réelle
18:30:00;1869;Réelle
18:00:00;1862;Réelle
17:30:00;678;Réelle
17:00:00;775;Réelle
16:30:00;491;Réelle
16:00:00;588;Réelle
15:30:00;1204;Réelle
15:00:00;1301;Réelle
14:30:00;1017;Réelle
14:00:00;1114;Réelle
13:30:00;830;Réelle
13:00:00;823;Réelle
12:30:00;643;Réelle
12:00:00;636;Réelle
11:30:00;1252;Réelle
11:00:00;1349;Réelle
10:30:00;1065;Réelle
10:00:00;1162;Réelle
09:30:00;878;Réelle
09:00:00;975;Réelle
08:30:00;691;Réelle
08:00:00;788;Réelle
07:30:00;504;Réelle
07:00:00;497;Réelle
06:30:00;1217;Réelle
06:00:00;1210;Réelle
05:30:00;1026;Réelle
05:00:00;1123;Réelle
04:30:00;839;Réelle
04:00:00;936;Réelle
03:30:00;652;Réelle
03:00:00;749;Réelle
02:30:00;1365;Réelle
02:00:00;562;Réelle
01:30:00;1178;Réelle
01:00:00;1171;Réelle
00:30:00;991;Réelle

27/07/2024;;
00:00:00;1057;Réelle
23:30:00;469;Réelle
23:00:00;566;Réelle
22:30:00;2082;Réelle
22:00:00;2179;Réelle
21:30:00;1895;Réelle
21:00:00;1992;Réelle
20:30:00;1708;Réelle
20:00:00;1701;Réelle
19:30:00;1521;Réelle
19:00:00;1514;Réelle
18:30:00;2130;Réelle
18:00:00;2227;Réelle
17:30:00;1043;Réelle
17:00:00;1140;Réelle
16:30:00;856;Réelle
16:00:00;953;Réelle
15:30:00;669;Réelle
15:00:00;766;Réelle
14:30:00;482;Réelle
14:00:00;475;Réelle
13:30:00;1195;Réelle
13:00:00;1188;Réelle
12:30:00;904;Réelle
12:00:00;1001;Réelle
11:30:00;717;Réelle
11:00:00;814;Réelle
10:30:00;530;Réelle
10:00:00;627;Réelle
09:30:00;1243;Réelle
09:00:00;1340;Réelle
08:30:00;1056;Réelle
08:00:00;1049;Réelle
07:30:00;869;Réelle
07:00:00;862;Réelle
06:30:00;578;Réelle
06:00:00;675;Réelle
05:30:00;1391;Réelle
05:00:00;588;Réelle
04:30:00;1204;Réelle
04:00:00;1301;Réelle
03:30:00;1017;Réelle
03:00:00;1114;Réelle
02:30:00;830;Réelle
02:00:00;823;Réelle
01:30:00;643;Réelle
01:00:00;636;Réelle
00:30:00;1252;Réelle

26/07/2024;;
00:00:00;1422;Réelle
23:30:00;834;Réelle
23:00:00;931;Réelle
22:30:00;1547;Réelle
22:00:00;1540;Réelle
21:30:00;1360;Réelle
21:00:00;1353;Réelle
20:30:00;1969;Réelle
20:00:00;2066;Réelle
19:30:00;1782;Réelle
19:00:00;1879;Réelle
18:30:00;1595;Réelle
18:00:00;1692;Réelle
17:30:00;508;Réelle
17:00:00;605;Réelle
16:30:00;1221;Réelle
16:00:00;1214;Réelle
15:30:00;1034;Réelle
15:00:00;1027;Réelle
14:30:00;743;Réelle
14:00:00;840;Réelle
13:30:00;556;Réelle
13:00:00;653;Réelle
12:30:00;1269;Réelle
12:00:00;466;Réelle
11:30:00;1082;Réelle
11:00:00;1179;Réelle
10:30:00;895;Réelle
10:00:00;888;Réelle
09:30:00;708;Réelle
09:00:00;701;Réelle
08:30:00;1317;Réelle
08:00:00;514;Réelle
07:30:00;1130;Réelle
07:00:00;1227;Réelle
06:30:00;943;Réelle
06:00:00;1040;Réelle
05:30:00;856;Réelle
05:00:00;953;Réelle
04:30:00;669;Réelle
04:00:00;662;Réelle
03:30:00;1382;Réelle
03:00:00;1375;Réelle
02:30:00;1091;Réelle
02:00:00;1188;Réelle
01:30:00;904;Réelle
01:00:00;1001;Réelle
00:30:00;717;Réelle

25/07/2024;;
00:00:00;783;Réelle
23:30:00;1199;Réelle
23:00:00;1192;Réelle
22:30:00;1912;Réelle
22:00:00;1905;Réelle
21:30:00;1621;Réelle
21:00:00;1718;Réelle
20:30:00;1434;Réelle
20:00:00;1531;Réelle
19:30:00;2147;Réelle
19:00:00;2244;Réelle
18:30:00;1960;Réelle
18:00:00;2057;Réelle
17:30:00;873;Réelle
17:00:00;866;Réelle
16:30:00;686;Réelle
16:00:00;679;Réelle
15:30:00;1295;Réelle
15:00:00;492;Réelle
14:30:00;1108;Réelle
14:00:00;1205;Réelle
13:30:00;921;Réelle
13:00:00;1018;Réelle
12:30:00;734;Réelle
12:00:00;831;Réelle
11:30:00;547;Réelle
11:00:00;540;Réelle
10:30:00;1260;Réelle
10:00:00;1253;Réelle
09:30:00;969;Réelle
09:00:00;1066;Réelle
08:30:00;782;Réelle
08:00:00;879;Réelle
07:30:00;595;Réelle
07:00:00;692;Réelle
06:30:00;1308;Réelle
06:00:00;505;Réelle
05:30:00;1221;Réelle
05:00:00;1214;Réelle
04:30:00;1034;Réelle
04:00:00;1027;Réelle
03:30:00;743;Réelle
03:00:00;840;Réelle
02:30:00;556;Réelle
02:00:00;653;Réelle
01:30:00;1269;Réelle
01:00:00;1366;Réelle
00:30:00;1082;Réelle

24/07/2024;;
00:00:00;1148;Réelle
23:30:00;560;Réelle
23:00:00;657;Réelle
22:30:00;2173;Réelle
22:00:00;1370;Réelle
21:30:00;1986;Réelle
21:00:00;2083;Réelle
20:30:00;1799;Réelle
20:00:00;1896;Réelle
19:30:00;1612;Réelle
19:00:00;1605;Réelle
18:30:00;1425;Réelle
18:00:00;1418;Réelle
17:30:00;1134;Réelle
17:00:00;1231;Réelle
16:30:00;947;Réelle
16:00:00;1044;Réelle
15:30:00;760;Réelle
15:00:00;857;Réelle
14:30:00;573;Réelle
14:00:00;670;Réelle
13:30:00;1286;Réelle
13:00:00;1279;Réelle
12:30:00;1099;Réelle
12:00:00;1092;Réelle
11:30:00;808;Réelle
11:00:00;905;Réelle
10:30:00;621;Réelle
10:00:00;718;Réelle
09:30:00;1334;Réelle
09:00:00;531;Réelle
08:30:00;1147;Réelle
08:00:00;1244;Réelle
07:30:00;960;Réelle
07:00:00;953;Réelle
06:30:00;773;Réelle
06:00:00;766;Réelle
05:30:00;582;Réelle
05:00:00;679;Réelle
04:30:00;1295;Réelle
04:00:00;1392;Réelle
03:30:00;1108;Réelle
03:00:00;1205;Réelle
02:30:00;921;Réelle
02:00:00;1018;Réelle
01:30:00;734;Réelle
01:00:00;727;Réelle
00:30:00;1447;Réelle

23/07/2024;;
00:00:00;613;Réelle
23:30:00;925;Réelle
23:00:00;1022;Réelle
22:30:00;1638;Réelle
22:00:00;1735;Réelle
21:30:00;1451;Réelle
21:00:00;1548;Réelle
20:30:00;2164;Réelle
20:00:00;2157;Réelle
19:30:00;1977;Réelle
19:00:00;1970;Réelle
18:30:00;1686;Réelle
18:00:00;1783;Réelle
17:30:00;599;Réelle
17:00:00;696;Réelle
16:30:00;1312;Réelle
16:00:00;509;Réelle
15:30:00;1125;Réelle
15:00:00;1222;Réelle
14:30:00;938;Réelle
14:00:00;931;Réelle
13:30:00;751;Réelle
13:00:00;744;Réelle
12:30:00;460;Réelle
12:00:00;557;Réelle
11:30:00;1173;Réelle
11:00:00;1270;Réelle
10:30:00;986;Réelle
10:00:00;1083;Réelle
09:30:00;799;Réelle
09:00:00;896;Réelle
08:30:00;612;Réelle
08:00:00;605;Réelle
07:30:00;1325;Réelle
07:00:00;1318;Réelle
06:30:00;1034;Réelle
06:00:00;1131;Réelle
05:30:00;947;Réelle
05:00:00;1044;Réelle
04:30:00;760;Réelle
04:00:00;857;Réelle
03:30:00;573;Réelle
03:00:00;670;Réelle
02:30:00;1286;Réelle
02:00:00;1279;Réelle
01:30:00;1099;Réelle
01:00:00;1092;Réelle
00:30:00;808;Réelle

22/07/2024;;
00:00:00;978;Réelle
23:30:00;1290;Réelle
23:00:00;487;Réelle
22:30:00;2003;Réelle
22:00:00;1996;Réelle
21:30:00;1816;Réelle
21:00:00;1809;Réelle
20:30:00;1525;Réelle
20:00:00;1622;Réelle
19:30:00;2238;Réelle
19:00:00;1435;Réelle
18:30:00;2051;Réelle
18:00:00;2148;Réelle
17:30:00;964;Réelle
17:00:00;1061;Réelle
16:30:00;777;Réelle
16:00:00;770;Réelle
15:30:00;590;Réelle
15:00:00;583;Réelle
14:30:00;1199;Réelle
14:00:00;1296;Réelle
13:30:00;1012;Réelle
13:00:00;1109;Réelle
12:30:00;825;Réelle
12:00:00;922;Réelle
11:30:00;638;Réelle
11:00:00;735;Réelle
10:30:00;451;Réelle
10:00:00;1344;Réelle
09:30:00;1164;Réelle
09:00:00;1157;Réelle
08:30:00;873;Réelle
08:00:00;970;Réelle
07:30:00;686;Réelle
07:00:00;783;Réelle
06:30:00;499;Réelle
06:00:00;596;Réelle
05:30:00;1312;Réelle
05:00:00;1409;Réelle
04:30:00;1125;Réelle
04:00:00;1118;Réelle
03:30:00;938;Réelle
03:00:00;931;Réelle
02:30:00;647;Réelle
02:00:00;744;Réelle
01:30:00;1360;Réelle
01:00:00;557;Réelle
00:30:00;1173;Réelle

21/07/2024;;
00:00:00;1239;Réelle
23:30:00;755;Réelle
23:00:00;748;Réelle
22:30:00;1468;Réelle
22:00:00;1461;Réelle
21:30:00;2077;Réelle
21:00:00;2174;Réelle
20:30:00;1890;Réelle
20:00:00;1987;Réelle
19:30:00;1703;Réelle
19:00:00;1800;Réelle
18:30:00;1516;Réelle
18:00:00;1613;Réelle
17:30:00;1329;Réelle
17:00:00;1322;Réelle
16:30:00;1142;Réelle
16:00:00;1135;Réelle
15:30:00;851;Réelle
15:00:00;948;Réelle
14:30:00;664;Réelle
14:00:00;761;Réelle
13:30:00;477;Réelle
13:00:00;574;Réelle
12:30:00;1190;Réelle
12:00:00;1287;Réelle
11:30:00;1003;Réelle
11:00:00;996;Réelle
10:30:00;816;Réelle
10:00:00;809;Réelle
09:30:00;525;Réelle
09:00:00;622;Réelle
08:30:00;1238;Réelle
08:00:00;1335;Réelle
07:30:00;1051;Réelle
07:00:00;1148;Réelle
06:30:00;864;Réelle
06:00:00;961;Réelle
05:30:00;777;Réelle
05:00:00;770;Réelle
04:30:00;590;Réelle
04:00:00;583;Réelle
03:30:00;1199;Réelle
03:00:00;1296;Réelle
02:30:00;1012;Réelle
02:00:00;1109;Réelle
01:30:00;825;Réelle
01:00:00;922;Réelle
00:30:00;638;Réelle

20/07/2024;;
00:00:00;704;Réelle
23:30:00;1016;Réelle
23:00:00;1113;Réelle
22:30:00;1729;Réelle
22:00:00;1826;Réelle
21:30:00;1542;Réelle
21:00:00;1639;Réelle
20:30:00;1355;Réelle
20:00:00;1452;Réelle
19:30:00;2068;Réelle
19:00:00;2061;Réelle
18:30:00;1881;Réelle
18:00:00;1874;Réelle
17:30:00;690;Réelle
17:00:00;787;Réelle
16:30:00;503;Réelle
16:00:00;600;Réelle
15:30:00;1216;Réelle
15:00:00;1313;Réelle
14:30:00;1029;Réelle
14:00:00;1126;Réelle
13:30:00;842;Réelle
13:00:00;835;Réelle
12:30:00;655;Réelle
12:00:00;648;Réelle
11:30:00;1264;Réelle
11:00:00;461;Réelle
10:30:00;1077;Réelle
10:00:00;1174;Réelle
09:30:00;890;Réelle
09:00:00;987;Réelle
08:30:00;703;Réelle
08:00:00;800;Réelle
07:30:00;516;Réelle
07:00:00;613;Réelle
06:30:00;1229;Réelle
06:00:00;1222;Réelle
05:30:00;1038;Réelle
05:00:00;1135;Réelle
04:30:00;851;Réelle
04:00:00;948;Réelle
03:30:00;664;Réelle
03:00:00;761;Réelle
02:30:00;1377;Réelle
02:00:00;574;Réelle
01:30:00;1190;Réelle
01:00:00;1287;Réelle
00:30:00;1003;Réelle

19/07/2024;;
00:00:00;1069;Réelle
23:30:00;481;Réelle
23:00:00;578;Réelle
22:30:00;2094;Réelle
22:00:00;2191;Réelle
21:30:00;1907;Réelle
21:00:00;2004;Réelle
20:30:00;1720;Réelle
20:00:00;1713;Réelle
19:30:00;1533;Réelle
19:00:00;1526;Réelle
18:30:00;2142;Réelle
18:00:00;2239;Réelle
17:30:00;1055;Réelle
17:00:00;1152;Réelle
16:30:00;868;Réelle
16:00:00;965;Réelle
15:30:00;681;Réelle
15:00:00;778;Réelle
14:30:00;494;Réelle
14:00:00;487;Réelle
13:30:00;1207;Réelle
13:00:00;1200;Réelle
12:30:00;916;Réelle
12:00:00;1013;Réelle
11:30:00;729;Réelle
11:00:00;826;Réelle
10:30:00;542;Réelle
10:00:00;639;Réelle
09:30:00;1255;Réelle
09:00:00;452;Réelle
08:30:00;1068;Réelle
08:00:00;1061;Réelle
07:30:00;881;Réelle
07:00:00;874;Réelle
06:30:00;590;Réelle
06:00:00;687;Réelle
05:30:00;1403;Réelle
05:00:00;600;Réelle
04:30:00;1216;Réelle
04:00:00;1313;Réelle
03:30:00;1029;Réelle
03:00:00;1126;Réelle
02:30:00;842;Réelle
02:00:00;835;Réelle
01:30:00;655;Réelle
01:00:00;648;Réelle
00:30:00;1264;Réelle

18/07/2024;;
00:00:00;1434;Réelle
23:30:00;846;Réelle
23:00:00;943;Réelle
22:30:00;1559;Réelle
22:00:00;1552;Réelle
21:30:00;1372;Réelle
21:00:00;1365;Réelle
20:30:00;1981;Réelle
20:00:00;2078;Réelle
19:30:00;1794;Réelle
19:00:00;1891;Réelle
18:30:00;1607;Réelle
18:00:00;1704;Réelle
17:30:00;520;Réelle
17:00:00;617;Réelle
16:30:00;1233;Réelle
16:00:00;1226;Réelle
15:30:00;1046;Réelle
15:00:00;1039;Réelle
14:30:00;755;Réelle
14:00:00;852;Réelle
13:30:00;568;Réelle
13:00:00;665;Réelle
12:30:00;1281;Réelle
12:00:00;478;Réelle
11:30:00;1094;Réelle
11:00:00;1191;Réelle
10:30:00;907;Réelle
10:00:00;1004;Réelle
09:30:00;720;Réelle
09:00:00;713;Réelle
08:30:00;533;Réelle
08:00:00;526;Réelle
07:30:00;1142;Réelle
07:00:00;1239;Réelle
06:30:00;955;Réelle
06:00:00;1052;Réelle
05:30:00;868;Réelle
05:00:00;965;Réelle
04:30:00;681;Réelle
04:00:00;778;Réelle
03:30:00;1394;Réelle
03:00:00;1387;Réelle
02:30:00;1207;Réelle
02:00:00;1200;Réelle
01:30:00;916;Réelle
01:00:00;1013;Réelle
00:30:00;729;Réelle

17/07/2024;;
00:00:00;795;Réelle
23:30:00;1211;Réelle
23:00:00;1204;Réelle
22:30:00;1924;Réelle
22:00:00;1917;Réelle
21:30:00;1633;Réelle
21:00:00;1730;Réelle
20:30:00;1446;Réelle
20:00:00;1543;Réelle
19:30:00;2159;Réelle
19:00:00;1356;Réelle
18:30:00;1972;Réelle
18:00:00;2069;Réelle
17:30:00;885;Réelle
17:00:00;878;Réelle
16:30:00;698;Réelle
16:00:00;691;Réelle
15:30:00;1307;Réelle
15:00:00;504;Réelle
14:30:00;1120;Réelle
14:00:00;1217;Réelle
13:30:00;933;Réelle
13:00:00;1030;Réelle
12:30:00;746;Réelle
12:00:00;843;Réelle
11:30:00;559;Réelle
11:00:00;552;Réelle
10:30:00;1272;Réelle
10:00:00;1265;Réelle
09:30:00;981;Réelle
09:00:00;1078;Réelle
08:30:00;794;Réelle
08:00:00;891;Réelle
07:30:00;607;Réelle
07:00:00;704;Réelle
06:30:00;1320;Réelle
06:00:00;517;Réelle
05:30:00;1233;Réelle
05:00:00;1226;Réelle
04:30:00;1046;Réelle
04:00:00;1039;Réelle
03:30:00;755;Réelle
03:00:00;852;Réelle
02:30:00;568;Réelle
02:00:00;665;Réelle
01:30:00;1281;Réelle
01:00:00;1378;Réelle
00:30:00;1094;Réelle

16/07/2024;;
00:00:00;1160;Réelle
23:30:00;572;Réelle
23:00:00;669;Réelle
22:30:00;2185;Réelle
22:00:00;1382;Réelle
21:30:00;1998;Réelle
21:00:00;2095;Réelle
20:30:00;1811;Réelle
20:00:00;1908;Réelle
19:30:00;1624;Réelle
19:00:00;1721;Réelle
18:30:00;1437;Réelle
18:00:00;1430;Réelle
17:30:00;1250;Réelle
17:00:00;1243;Réelle
16:30:00;959;Réelle
16:00:00;1056;Réelle
15:30:00;772;Réelle
15:00:00;869;Réelle
14:30:00;585;Réelle
14:00:00;682;Réelle
13:30:00;1298;Réelle
13:00:00;495;Réelle
12:30:00;1111;Réelle
12:00:00;1104;Réelle
11:30:00;924;Réelle
11:00:00;917;Réelle
10:30:00;633;Réelle
10:00:00;730;Réelle
09:30:00;1346;Réelle
09:00:00;543;Réelle
08:30:00;1159;Réelle
08:00:00;1256;Réelle
07:30:00;972;Réelle
07:00:00;1069;Réelle
06:30:00;785;Réelle
06:00:00;778;Réelle
05:30:00;698;Réelle
05:00:00;691;Réelle
04:30:00;1307;Réelle
04:00:00;1404;Réelle
03:30:00;1120;Réelle
03:00:00;1217;Réelle
02:30:00;933;Réelle
02:00:00;1030;Réelle
01:30:00;746;Réelle
01:00:00;843;Réelle
00:30:00;559;Réelle

15/07/2024;;
00:00:00;625;Réelle
23:30:00;937;Réelle
23:00:00;1034;Réelle
22:30:00;1650;Réelle
22:00:00;1747;Réelle
21:30:00;1463;Réelle
21:00:00;1560;Réelle
20:30:00;2176;Réelle
20:00:00;2169;Réelle
19:30:00;1989;Réelle
19:00:00;1982;Réelle
18:30:00;1698;Réelle
18:00:00;1795;Réelle
17:30:00;611;Réelle
17:00:00;708;Réelle
16:30:00;1324;Réelle
16:00:00;521;Réelle
15:30:00;1137;Réelle
15:00:00;1234;Réelle
14:30:00;950;Réelle
14:00:00;943;Réelle
13:30:00;763;Réelle
13:00:00;756;Réelle
12:30:00;472;Réelle
12:00:00;569;Réelle
11:30:00;1185;Réelle
11:00:00;1282;Réelle
10:30:00;998;Réelle
10:00:00;1095;Réelle
09:30:00;811;Réelle
09:00:00;908;Réelle
08:30:00;624;Réelle
08:00:00;617;Réelle
07:30:00;1337;Réelle
07:00:00;1330;Réelle
06:30:00;1046;Réelle
06:00:00;1143;Réelle
05:30:00;959;Réelle
05:00:00;1056;Réelle
04:30:00;772;Réelle
04:00:00;869;Réelle
03:30:00;585;Réelle
03:00:00;682;Réelle
02:30:00;1298;Réelle
02:00:00;1291;Réelle
01:30:00;1111;Réelle
01:00:00;1104;Réelle
00:30:00;820;Réelle

14/07/2024;;
00:00:00;990;Réelle
23:30:00;1302;Réelle
23:00:00;499;Réelle
22:30:00;2015;Réelle
22:00:00;2112;Réelle
21:30:00;1828;Réelle
21:00:00;1821;Réelle
20:30:00;1641;Réelle
20:00:00;1634;Réelle
19:30:00;1350;Réelle
19:00:00;1447;Réelle
18:30:00;2063;Réelle
18:00:00;2160;Réelle
17:30:00;976;Réelle
17:00:00;1073;Réelle
16:30:00;789;Réelle
16:00:00;886;Réelle
15:30:00;602;Réelle
15:00:00;595;Réelle
14:30:00;1315;Réelle
14:00:00;1308;Réelle
13:30:00;1024;Réelle
13:00:00;1121;Réelle
12:30:00;837;Réelle
12:00:00;934;Réelle
11:30:00;650;Réelle
11:00:00;747;Réelle
10:30:00;463;Réelle
10:00:00;560;Réelle
09:30:00;1176;Réelle
09:00:00;1169;Réelle
08:30:00;989;Réelle
08:00:00;982;Réelle
07:30:00;698;Réelle
07:00:00;795;Réelle
06:30:00;511;Réelle
06:00:00;608;Réelle
05:30:00;1324;Réelle
05:00:00;1421;Réelle
04:30:00;1137;Réelle
04:00:00;1234;Réelle
03:30:00;950;Réelle
03:00:00;943;Réelle
02:30:00;763;Réelle
02:00:00;756;Réelle
01:30:00;1372;Réelle
01:00:00;569;Réelle
00:30:00;1185;Réelle

13/07/2024;;
00:00:00;1251;Réelle
23:30:00;767;Réelle
23:00:00;760;Réelle
22:30:00;1480;Réelle
22:00:00;1473;Réelle
21:30:00;2089;Réelle
21:00:00;2186;Réelle
20:30:00;1902;Réelle
20:00:00;1999;Réelle
19:30:00;1715;Réelle
19:00:00;1812;Réelle
18:30:00;1528;Réelle
18:00:00;1625;Réelle
17:30:00;1341;Réelle
17:00:00;1334;Réelle
16:30:00;1154;Réelle
16:00:00;1147;Réelle
15:30:00;863;Réelle
15:00:00;960;Réelle
14:30:00;676;Réelle
14:00:00;773;Réelle
13:30:00;489;Réelle
13:00:00;586;Réelle
12:30:00;1202;Réelle
12:00:00;1299;Réelle
11:30:00;1015;Réelle
11:00:00;1008;Réelle
10:30:00;828;Réelle
10:00:00;821;Réelle
09:30:00;537;Réelle
09:00:00;634;Réelle
08:30:00;1250;Réelle
08:00:00;1347;Réelle
07:30:00;1063;Réelle
07:00:00;1160;Réelle
06:30:00;876;Réelle
06:00:00;973;Réelle
05:30:00;789;Réelle
05:00:00;782;Réelle
04:30:00;602;Réelle
04:00:00;595;Réelle
03:30:00;1211;Réelle
03:00:00;1308;Réelle
02:30:00;1024;Réelle
02:00:00;1121;Réelle
01:30:00;837;Réelle
01:00:00;934;Réelle
00:30:00;650;Réelle

12/07/2024;;
00:00:00;716;Réelle
23:30:00;1132;Réelle
23:00:00;1125;Réelle
22:30:00;1741;Réelle
22:00:00;1838;Réelle
21:30:00;1554;Réelle
21:00:00;1651;Réelle
20:30:00;1367;Réelle
20:00:00;1464;Réelle
19:30:00;2080;Réelle
19:00:00;2177;Réelle
18:30:00;1893;Réelle
18:00:00;1886;Réelle
17:30:00;806;Réelle
17:00:00;799;Réelle
16:30:00;515;Réelle
16:00:00;612;Réelle
15:30:00;1228;Réelle
15:00:00;1325;Réelle
14:30:00;1041;Réelle
14:00:00;1138;Réelle
13:30:00;854;Réelle
13:00:00;951;Réelle
12:30:00;667;Réelle
12:00:00;660;Réelle
11:30:00;480;Réelle
11:00:00;473;Réelle
10:30:00;1089;Réelle
10:00:00;1186;Réelle
09:30:00;902;Réelle
09:00:00;999;Réelle
08:30:00;715;Réelle
08:00:00;812;Réelle
07:30:00;528;Réelle
07:00:00;625;Réelle
06:30:00;1241;Réelle
06:00:00;1234;Réelle
05:30:00;1154;Réelle
05:00:00;1147;Réelle
04:30:00;863;Réelle
04:00:00;960;Réelle
03:30:00;676;Réelle
03:00:00;773;Réelle
02:30:00;1389;Réelle
02:00:00;586;Réelle
01:30:00;1202;Réelle
01:00:00;1299;Réelle
00:30:00;1015;Réelle

11/07/2024;;
00:00:00;1081;Réelle
23:30:00;493;Réelle
23:00:00;590;Réelle
22:30:00;2106;Réelle
22:00:00;2203;Réelle
21:30:00;1919;Réelle
21:00:00;2016;Réelle
20:30:00;1732;Réelle
20:00:00;1725;Réelle
19:30:00;1545;Réelle
19:00:00;1538;Réelle
18:30:00;2154;Réelle
18:00:00;1351;Réelle
17:30:00;1067;Réelle
17:00:00;1164;Réelle
16:30:00;880;Réelle
16:00:00;977;Réelle
15:30:00;693;Réelle
15:00:00;790;Réelle
14:30:00;506;Réelle
14:00:00;499;Réelle
13:30:00;1219;Réelle
13:00:00;1212;Réelle
12:30:00;928;Réelle
12:00:00;1025;Réelle
11:30:00;741;Réelle
11:00:00;838;Réelle
10:30:00;554;Réelle
10:00:00;651;Réelle
09:30:00;1267;Réelle
09:00:00;464;Réelle
08:30:00;1080;Réelle
08:00:00;1073;Réelle
07:30:00;893;Réelle
07:00:00;886;Réelle
06:30:00;602;Réelle
06:00:00;699;Réelle
05:30:00;1415;Réelle
05:00:00;612;Réelle
04:30:00;1228;Réelle
04:00:00;1325;Réelle
03:30:00;1041;Réelle
03:00:00;1138;Réelle
02:30:00;854;Réelle
02:00:00;847;Réelle
01:30:00;667;Réelle
01:00:00;660;Réelle
00:30:00;1276;Réelle

10/07/2024;;
00:00:00;1446;Réelle
23:30:00;858;Réelle
23:00:00;955;Réelle
22:30:00;1571;Réelle
22:00:00;1668;Réelle
21:30:00;1384;Réelle
21:00:00;1377;Réelle
20:30:00;2097;Réelle
20:00:00;2090;Réelle
19:30:00;1806;Réelle
19:00:00;1903;Réelle
18:30:00;1619;Réelle
18:00:00;1716;Réelle
17:30:00;532;Réelle
17:00:00;629;Réelle
16:30:00;1245;Réelle
16:00:00;1342;Réelle
15:30:00;1058;Réelle
15:00:00;1051;Réelle
14:30:00;871;Réelle
14:00:00;864;Réelle
13:30:00;580;Réelle
13:00:00;677;Réelle
12:30:00;1293;Réelle
12:00:00;490;Réelle
11:30:00;1106;Réelle
11:00:00;1203;Réelle
10:30:00;919;Réelle
10:00:00;1016;Réelle
09:30:00;732;Réelle
09:00:00;725;Réelle
08:30:00;545;Réelle
08:00:00;538;Réelle
07:30:00;1154;Réelle
07:00:00;1251;Réelle
06:30:00;967;Réelle
06:00:00;1064;Réelle
05:30:00;880;Réelle
05:00:00;977;Réelle
04:30:00;693;Réelle
04:00:00;790;Réelle
03:30:00;1406;Réelle
03:00:00;1399;Réelle
02:30:00;1219;Réelle
02:00:00;1212;Réelle
01:30:00;928;Réelle
01:00:00;1025;Réelle
00:30:00;741;Réelle

09/07/2024;;
00:00:00;807;Réelle
